idx,db_id,iro,final_score,base_score,impact_score,scale,scope,probability,irreversibility,fin_scale,fin_prob,financial_score,polarity,confidence,similarity,issue_group,domain,sub_issue_name,text
178,190,risk,0.1422,0.4947,0.1607,1,3,1,1,2,1,0.1837,neutral,0.861,0.5745830535888672,에너지 관리,E,신재생에너지 전환,"현대엔지니어링이 세르비아에서 역대 최대 규모 태양광 발전 사업을 따냈다. 16일 건설업계에 따르면, 현대엔지니어링은 미국 태양광업체 UGT리뉴어블스와 컨소시엄을 이뤄 세르비아 정부가 발주한 태양광 발전소 사업을 수주했다. 지난해 11월 우선협상자로 선정된 지 약 11개월 만이다. 이 사업은 세르비아 남동부 지역에 1기가와트(GW) 규모의 태양광 발전소와 200메가와트(MW)급 전력저장 시스템을 짓는 사업이다. 현대엔지니어링은 설계 조달 시공(EPC)을 담당한다."
179,191,opportunity,0.1145,0.4123,0.1414,1,2,1,1,1,1,0.1178,neutral,0.8836,0.46656712889671326,인적자원 관리,S,다양성 및 형평성 (DEI),"30대 기업의 대다수(89.7%)가 지속가능경영 전략의 일환으로 다양성, 형평성 및 포용성 관련 정책(이하 DE I 및 DEI)을 고려하고 있는 것으로 나타났다. 지속가능경영보고서에 DE I를 비롯해 다양성 및 포용성 등을 표기한 곳은 26곳이며, 언급이 없는 곳은 이마트, HD한국조선해양, DB손해보험 등 3곳이었다. 특히, 8개 기업(삼성전자, 현대차, 기아, 현대모비스, LG에너지솔루션, 현대건설, 현대제철, 현대글로비스)은 구체적으로 DE I 관련 정책을 제정하고 있었다. 이 중 6곳이 현대그룹사에 해당했다. 30대 기업이 지속가능경영보고서에 DEI 성과로 가장 많이 언급한 것은 임직원 다양성 존중 을 비롯한 여성 임직원 확대 였다."
180,192,risk,0.1744,0.5136,0.2222,3,1,2,1,3,2,0.3041,neutral,0.8771,0.5855347514152527,에너지 관리,E,신재생에너지 전환,"사우디아라비아 국부펀드 공공투자기금(PIF)이 그린수소(녹색수소) 분야에 약 13조5150억원을 투입할 방침이다. 블룸버그통신 등에 따르면, PIF는 그린수소 전력 생산을 위한 자금을 조달하기 위해 자회사 에너지솔루션스(Energy Solutions)를 설립할 예정이다. 이르면 이달 말 공식 출범할 것으로 알려졌다. PIF는 이를 통해 그린수소 분야에 최소 100억 달러(약 13조5150억원)를 투자할 전망이다. 사우디아라비아는 2030년에는 천연가스와 신재생 에너지만으로 전력을 생산하고 석유를 더 이상 전력원으로 활용하지 않을 계획이다. 이에 따라 태양, 풍력 등 신재생에너지 부문에도 대규모 투자 계획을 갖고 있다. 이 과정에서 그린수소를 생산에 수출한다는 방침이다."
181,193,opportunity,0.0888,0.3171,0.1183,1,3,1,1,1,1,0.0845,neutral,0.6336,0.5005106925964355,에너지 관리,E,신재생에너지 전환,"미국 정치권의 반( ) ESG 영향력은 과장된 것이라는 분석이 나왔다. JP모건 지속가능솔루션 글로벌 책임자 추카 우문나는 런던에서 개최된 로이터 에너지 전환 컨퍼런스(Reuters Energy Transition conference)에서 최근 ESG에 대한 정치적 반발은 과장됐으며, 미국의 녹색경제는 오히려 성장하고 있다 고 밝혔다. ESG 용어의 사용 빈도가 전보다 줄어들었을 뿐 미국 투자자들의 실질적인 ESG 투자 흐름은 유럽 투자자들과 크게 다르지 않다는 것이다. 실제로 글로벌 자산운용사들은 미주 지역에서 활발한 ESG 투자 활동을 이어가고 있다."
182,194,opportunity,0.1061,0.4133,0.1038,1,1,1,1,1,1,0.1038,neutral,0.7782,0.5310415029525757,에너지 관리,E,신재생에너지 전환,"고려아연이 지분 30%를 보유한 호주 남반구 최대 풍력발전소가 가동을 시작했다. 영풍 MBK파트너스와 경영권 분쟁을 겪는 와중에도 최윤범 회장이 이끌어온 신재생에너지 등 신( ) 사업이 순항하고 있다는 평가가 나왔다. 8일 고려아연은 호주 자회사 아크에너지가 지분 투자한 맥킨타이어(MacIntyre) 풍력발전소가 지난 4일 첫 가동에 들어갔다고 밝혔다. 2022년 3월 착공에 들어가 현재 공정율은 85%가 넘어섰으며, 이번에 1차로 27개의 풍력 터빈의 부분가동을 통해 첫 전력을 생산한다."
183,195,opportunity,0.0962,0.3329,0.1167,1,1,1,1,1,1,0.1167,neutral,0.8751,0.3804611563682556,기후변화·온실가스,E,Scope 3 배출량,"프랑스의 토탈에너지는 루이스 에너지 그룹과 텍사스 이글 포드 분지에 있는 일부 건식 가스 생산 자산의 지분 45%를 인수하는 계약을 체결해 미국 내 천연가스 발자국을 확장하고 있다고 밝혔다. 토탈에너지의 탐사 및 생산 사장인 니콜라스 테라즈는 이번 인수로 미국 내 업스트림 가스 입지가 더욱 강화되고, 저렴한 업스트림 가스 공급으로 통합 LNG 입지에 기여하게 됐다 고 말했다."
184,196,risk,0.1308,0.4637,0.1196,1,1,1,1,2,1,0.1914,neutral,0.8973,0.5168144106864929,에너지 관리,E,신재생에너지 전환,"한화솔루션의 태양광 부문인 한화큐셀이 미국 에너지 회사 퓨짓 사운드 에너지(Puget Sound Energy, 이하 PSE) 가 발주한 애팔루사 태양광 프로젝트(Appaloosa Solar Project)에 참여한다. 유타주 풍력발전 단지 부지를 활용해 142 태양광 발전소를 짓는다. 내년부터 건설에 돌입해 2026년 말 가동하며, 북미에서 태양광 수주를 확대할 예정이다."
185,197,opportunity,0.1588,0.5632,0.2408,3,3,1,1,1,1,0.1204,neutral,0.9029,0.6237778663635254,에너지 관리,E,신재생에너지 전환,"CJ제일제당이 인도네시아 사료 생산시설에 태양광발전 설비를 준공하고 친환경 에너지 발전을 시작했다. 신재생에너지 사용 확대를 통한 탄소 배출량 감축에 앞장서겠다는 방침이다. CJ제일제당 자회사 CJ피드앤케어는 인도네시아 스마랑 지역에 자리한 사료 공장 전체에 태양관 패널을 설치했다. 인도네시아 다빈 에너지 솔루션(Dabin Energy Solution), 한국남방개발(KODECO) 등 파트너사들과 협력해 최대 989kWp(킬로와트피크) 규모의 전력을 생산할 수 있는 태양광발전 시설을 도입했다."
186,198,opportunity,0.1301,0.472,0.1769,1,1,3,1,1,1,0.1106,neutral,0.8294,0.5690634846687317,에너지 관리,E,신재생에너지 전환,일본에서 가장 오래된 중공업 기업인 IHI가 태양광발전소에서 발생하는 잉여 직류(DC) 전력을 탄소 배출 없는 증기로 변환하는 시스템을 개발했다고 발표했다. 2024년 4월부터 일본 후쿠시마 현 소마시 하수 처리장에서 시범 운영 중인 이 시스템은 현재까지 안정적인 성능을 보여줬다. 태양광 발전의 특성상 일조량 변동에 따라 발생하는 잉여 전력을 효과적으로 활용해 열에너지를 생성하고 저장하는 기술이다.
187,199,opportunity,0.0891,0.2806,0.123,1,3,1,1,1,2,0.123,neutral,0.6587,0.425933301448822,에너지 관리,E,신재생에너지 전환,삼성물산 상사부문이 유럽 신재생에너지 거점 확보를 위해 독일에 법인 설립을 추진했다. 북미와 호주 등 글로벌 시장에서 쌓은 신재생에너지 사업 노하우를 유럽에 이식해 저변 확대에 나섰다는 분석이다. 업계에서도 삼성물산 상사부문의 신재생에너지 사업 경쟁력을 높게 평가하고 있는 만큼 향후 유럽 시장에서의 행보에 관심이 모아졌다.
188,200,opportunity,0.1337,0.4943,0.1673,1,3,1,1,1,1,0.1195,neutral,0.8964,0.5514205098152161,에너지 관리,E,신재생에너지 전환,"말레이시아와 인도네시아가 신재생에너지 협력 강화를 모색했다. 양국 간 협력을 확대해 지속 가능한 개발을 촉진한다는 계획이다. 관련 업계에 따르면, 다투크 세리 파딜라 유소프 말레이시아 부총리 겸 에너지 물 전환부 장관은 루훗 빈사르 판자이탄 인도네시아 해양투자업무 조정장관과 2024 인도네시아 지속가능포럼 에서 양자회담을 진행했다. 유소프 총리는 인도네시아와 에너지 공급망 및 신재생에너지 역량 강화를 위한 협력 방안을 모색했다고 발표했다. 또, 역내 국가 간 협력을 확대해 신재생에너지 전환 및 지속 가능한 개발을 촉진할 계획이라고 부연했다."
189,201,risk,0.1425,0.5268,0.1213,1,1,1,1,2,1,0.194,neutral,0.9095,0.5792150497436523,에너지 관리,E,에너지 소비 및 효율화,"환경부는 기후 변화에 대응해 대체 수자원 확보에 속도를 내고 있다. 우선, 내년부터 5년간 국고 354억5천만원을 투입하고 95억5천만원의 민간투자를 확보해, 세계 최고 수준의 해수담수화 기술을 확보할 방침이라고 밝혔다. 환경부는 이번 연구개발(R D)로 전처리와 역삼투 등 해수담수화 본 공정 에너지 소비량을 1 당 2.2kWh 이하로 낮추는 기술을 확보할 계획이다."
190,202,opportunity,0.1388,0.5332,0.1565,1,1,2,1,1,1,0.1203,neutral,0.9026,0.5907766819000244,안전보건,S,사업장 안전보건 관리체계,"한국선급(KR)은 미국 휴스턴에서 열린 가스텍 2024에서 HD현대중공업과 위험성 평가를 통한 진보된 암모니아 연료 공급 시스템 개발 에 관한 업무협약을 17일 체결했다고 18일 밝혔다. HD현대중공업은 암모니아 운반선에 암모니아 연료를 적용하기 위한 주요 시스템 배치를 설계하고, KR은 암모니아 연료 공급 시스템에 대한 위험성 평가를 수행해 개념 승인(AIP)을 수여할 계획이다."
191,203,opportunity,0.1274,0.516,0.1142,1,1,1,1,1,1,0.1142,neutral,0.8567,0.6022871732711792,에너지 관리,E,신재생에너지 전환,프랑스의 거대 에너지기업 토탈에너지스(TotalEnergies)와 인도 최대 재생에너지 기업인 아다니 그린(Adani Green Energy Limited)이 합작회사를 설립했다. 로이터는 두 회사가 인도 구자라트주의 카브다에 위치한 태양광 합작회사 설립 계약을 체결했다고 보도했다. 합작회사는 최대 1575메가와트(MW) 규모의 태양광 발전 프로젝트를 구축하게 된다. 로이터는 이번 합작투자가 인도의 재생에너지 시장을 겨냥한 두 회사의 전략적 제휴를 강화하는 동시에 인도의 청정 에너지 목표 달성에 기여할 것이라고 보도했다.
192,204,opportunity,0.0916,0.3533,0.0917,1,1,1,1,1,1,0.0917,neutral,0.6874,0.5139468908309937,기후변화·온실가스,E,Scope 3 배출량,"독일 연방환경청(UBA)은 석유기업들이 중국의 기후 프로젝트를 통해 생성한 탄소크레딧 21만5000톤을 인정하지 않겠다고 발표했다. 바이오연료 생산기업들이 1년 전 해당 프로젝트에 대해 그린워싱 문제를 지적했는데, 정부가 이를 받아들인 결과다. 문제가 된 프로젝트들은 바이오 연료보다 상대적으로 저렴한 업스트림 배출 감축(UER) 프로젝트라고 로이터 통신은 전했다."
193,205,opportunity,0.0984,0.3809,0.0976,1,1,1,1,1,1,0.0976,neutral,0.732,0.5203559994697571,인적자원 관리,S,다양성 및 형평성 (DEI),"정치가 ESG에 영향을 미치면서 기업 내 다양성, 포용성 이슈를 없애는 기업들이 늘었다. 로이터통신은 기업 성명서를 검토한 결과, JP 모건 체이스(JP Morgan Chase)를 포함한 최소 6개 주요 미국 기업이 2024년에 DEI 정책을 수정한 것으로 나타났다고 보도했다. 미국의 가정용품 소매업체 기업인 로우즈(Lowe s)는 회사 내부 문서를 통해, 더 이상 LGBTQ 권익 옹호 단체인 인권 캠페인(HRC)에 대한 설문 조사에 참여하지 않는다고 전했다. 할리 데이비슨(Harley-Davidson)은 성명을 통해, 데이비슨은 현재 DEI 기능 이 없으며 2024년 4월 이후로 그러한 프로그램을 운영하지 않았다고 말했다."
194,206,risk,0.1098,0.3645,0.1195,1,1,1,1,1,2,0.1674,neutral,0.8966,0.40651625394821167,기후변화·온실가스,E,Scope 3 배출량,"인도네시아 정부가 니켈 투자를 촉진하는 데 역량을 집중했다. 자국 경제 성장을 촉진하기 위해 니켈 다운스트림 프로그램을 계속해서 장려한다는 방침이다. 에릭 토히르 인도네시아 국영기업부 장관은 자신의 인스타그램 계정을 통해, 인도네시아 자카르타에서 로산 로슬라니 인도네시아 투자부 장관 겸 투자조정위원회(BKPM) 위원장을 만나 인도네시아 니켈 투자와 니켈 다운스트림 개발에 대해 논의했다고 밝혔다."
195,207,opportunity,0.123,0.4828,0.1185,1,1,1,1,1,1,0.1185,neutral,0.8891,0.542996346950531,에너지 관리,E,신재생에너지 전환,"신성이엔지는 쌍용건설과 12MW 규모 태양광 모듈 공급 계약을 체결했다고 2일 밝혔다. 이번 계약은 단일 모듈 수출로는 최대 규모이며, 창사 이래 첫 수출 사례이다. 본격적인 해외시장 진출을 위한 첫걸음으로 평가됐다. 계약에 따라 신성이엔지는 오는 10월까지 12MW 규모 태양광 모듈을 쌍용건설에 공급한다. 쌍용건설은 해당 모듈을 중남미 아이티의 카라콜 산업단지에 구축되는 태양광 발전소 프로젝트에 사용하게 된다."
196,208,opportunity,0.1174,0.4566,0.1395,1,1,3,1,1,1,0.0872,neutral,0.6541,0.6981170773506165,기후변화·온실가스,E,Scope 3 배출량,총 외부 배출량을 의미하는 스코프 3(Scope 3) 관리 방안을 두고 논란이 확산됐다. 블룸버그는 과학기반 감축목표 이니셔티브(SBTi)가 발표한 탄소 상쇄 인정 정책이 결국 빅오일의 승리 이자 에너지 전환 실패로 이어질 것이라고 보도했다. SBTi가 당장 탄소 상쇄를 허용하지는 않을 것으로 보여졌다. 실제로 SBTi가 발표한 중간 보고서를 보면 다양한 종류의 탄소 상쇄권들이 의도된 기후위기 완화 효과성을 입증하지 못하고 있다 고 명시했다. SBTi는 올해 말 기업 넷제로 표준 개정안을 마련해 2025년에는 확정할 계획이다.
197,209,risk,0.1208,0.4268,0.1198,1,1,1,1,1,2,0.1677,neutral,0.8983,0.4751613140106201,에너지 관리,E,신재생에너지 전환,"김동연 경기지사가 임기 후반기 역점 정책으로 주 4.5일 근무제, 저소득층 노인 간병비 지원, 재생에너지 이익 공유제 등을 도입했다. 김 지사는 14일 열린 민선8기 후반기 중점과제 발표 기자 간담회 에서 중점과제로 기회 돌봄 기후 평화 등 4개 경제 분야의 신규 사업 구상을 발표했다. 기회 분야에서는 노동시간 단축과 저출생 대책으로 임금 삭감 없는 주 4.5일제 와 경력단절 없는 0.5 0.75잡 프로젝트를 내년에 시범사업으로 추진한다. 돌봄 분야에서는 경기도형 간병 SOS 프로젝트 를 시행한다. 기후위기 대응책으로는 RE100 펀드 조성, 기후위성 발사, 기후보험 가입 등을 추진한다."
198,210,risk,0.1316,0.4261,0.101,1,1,1,1,3,2,0.2626,neutral,0.7574,0.5625430941581726,에너지 관리,E,신재생에너지 전환,"올해 초 인도 재벌 아다니 그룹이 재생에너지에 31조원을 투자한다고 발표했다. 아다니 그룹의 라이벌인 릴라이언스도 이에 질세라 분주하게 움직이고 있다. 로이터의 보도에 의하면, 릴라이언스가 인도 최대 재생에너지 프로젝트 개발업체가 되는 것을 목표로 한다. 2030년까지 100GW의 재생에너지 설비 구축을 목표로 하는 릴라이언스는 잠나가르에 있는 10GW 규모의 태양광 발전(PV) 기가팩토리에서 저가형 태양광 셀과 모듈을 만드는 데 사용되는 잉곳과 웨이퍼 생산을 시작할 예정이다."
199,211,opportunity,0.0854,0.3025,0.1,1,1,1,1,1,1,0.1,neutral,0.7499,0.40344637632369995,인적자원 관리,S,다양성 및 형평성 (DEI),"이어 폐기물 재활용(1.76점), 육아휴직(1.72점), 장애인 고용(1.62점), 사회공헌(1.24점) 순으로 나타났다."
200,212,risk,0.1669,0.5347,0.2202,3,1,2,1,2,2,0.2318,neutral,0.8694,0.6150517463684082,에너지 관리,E,신재생에너지 전환,LS일렉트릭이 초고압 전력기기 사업 확대를 위해 1000억원을 투자한다. 전 세계적으로 신재생에너지 증가와 노후 전력망 교체로 급증하고 있는 초고압 전력기기 수요에 적극 대응하기 위해서다. LS일렉트릭은 13일 이사회에서 부산사업장의 초고압 변압기 시설 투자를 위해 205억원을 추가 투자하는 안건을 의결했다고 공시했다. 이번 투자에 따른 라인 최적화 및 비용 절감을 통해 2027년부터는 총 7000억원 규모로 캐파 가 늘어날 것으로 전망됐다.
